Id,SalePrice
1647,143256.97462124028
1648,123266.09109856188
1649,125610.12780516292
1650,95189.46259351005
1651,91950.97695935774
1652,103560.35355691938
1653,114460.97699110629
1654,154851.68254624214
1655,158173.08158227522
1656,137832.7214500918
1657,148373.92754644994
1658,148598.3832793096
1659,109995.54806597764
1660,133175.54198342864
1661,390473.9624649177
1662,343669.05463594664
1663,353047.43536928925
1664,402189.0971672926
1665,303281.9438996746
1666,302803.0554484464
1667,342562.22872199235
1668,347911.80552478903
1669,298783.6470044295
1670,319728.52977168234
1671,271035.3518730153
1672,395934.71627907734
1673,292105.1466166172
1674,262839.07195344125
1675,210338.77442424232
1676,212495.15660640597
1677,224535.13175393967
1678,441180.30305283447
1679,344905.2753080798
1680,312371.61179344123
1681,267638.5982995259
1682,299070.1430574723
1683,200754.32736953022
1684,174463.7390750153
1685,183587.1895586492
1686,184690.51738978853
1687,181730.3750403598
1688,211220.48027134268
1689,211297.10862420942
1690,208267.4383358392
1691,193428.70582925156
1692,277216.91007050476
1693,163233.33355745906
1694,176244.32034689304
1695,163887.63104664139
1696,271597.869218874
1697,163792.59758537053
1698,322124.547771228
1699,324072.02401379147
1700,248097.05914746644
1701,277714.4663035469
1702,259331.76338531263
1703,252311.89040327165
1704,284800.4068428592
1705,254246.3422723792
1706,354822.3191760327
1707,216474.97401512112
1708,202889.41374140093
1709,274347.4622843738
1710,233259.36890343064
1711,273647.7195339133
1712,265415.70651660627
1713,263659.9249115987
1714,220429.51954652253
1715,200674.06467749993
1716,178892.2360903346
1717,172130.62326372182
1718,120540.74269049359
1719,211905.0292715486
1720,244202.8187316456
1721,148974.1150979551
1722,92134.66043188027
1723,130653.61691165506
1724,224036.1044212447
1725,237653.8343001774
1726,187602.52567789075
1727,157470.72243155027
1728,169787.84149580286
1729,176583.89478020626
1730,147413.33509745263
1731,102987.82719725696
1732,100618.62628553505
1733,84946.89313084027
1734,105662.42497363267
1735,96827.4903835617
1736,82435.0245050895
1737,313554.2456632047
1738,237600.38841597177
1739,260074.21150708874
1740,220651.27831652737
1741,197096.67970522074
1742,178825.53301670076
1743,187395.05826779339
1744,302940.50590912765
1745,215602.73249076586
1746,221054.01417462132
1747,225539.90139806317
1748,216814.23058776162
1749,166234.3149938141
1750,138101.541247644
1751,257452.779490795
1752,82886.54153670836
1753,145384.71861465997
1754,217764.27476964192
1755,174791.03708137525
1756,111109.26376860542
1757,79176.86410282901
1758,143015.20292049227
1759,158241.1853159892
1760,175738.91676269565
1761,155093.41510669142
1762,167754.55365663976
1763,178688.87589668087
1764,87894.3380477759
1765,201423.72979761357
1766,196010.07960152393
1767,241106.20984965074
1768,135795.00184211344
1769,160323.88661513967
1770,155396.21918663452
1771,97217.57985448767
1772,117680.70451995102
1773,106284.62611010158
1774,123524.30233553355
1775,129639.60063763265
1776,118028.16121518752
1777,95725.96516061807
1778,134334.64338911744
1779,127617.47118166182
1780,162953.4490286496
1781,94272.0220517607
1782,44252.82308772602
1783,112421.36504519475
1784,78747.71712312545
1785,78459.3202382077
1786,87861.57023937372
1787,140599.63330448093
1788,23403.8735340517
1789,75968.91156872944
1790,6899.284335430944
1791,194147.17246256908
1792,150610.25220924173
1793,130090.92671162379
1794,167694.62571392301
1795,124072.6211363026
1796,128405.9361092127
1797,126252.79711480485
1798,88431.44660735666
1799,78228.69461669773
1800,95609.55083037494
1801,93487.21593325632
1802,119127.9120141298
1803,156451.58410235122
1804,142283.00022783014
1805,136081.44355780538
1806,120972.60325982678
1807,140014.5321396545
1808,117695.23170905164
1809,92241.61089653545
1810,126440.25414849748
1811,74099.79601769405
1812,80424.79892060952
1813,102479.07602318074
1814,78035.49846886494
1815,-2661.9179173938464
1816,79627.32925629779
1817,96866.32868700754
1818,158836.23772251583
1819,103064.02974911197
1820,3210.0339139066637
1821,110431.16231678124
1822,127657.52596996329
1823,24231.486346065998
1824,130601.77914171084
1825,97482.92939532106
1826,71335.49028679007
1827,67809.6034306183
1828,126738.09258852992
1829,135529.11737056496
1830,137743.9042028191
1831,136020.0977857092
1832,45381.31706083659
1833,115855.74551643059
1834,115793.59529917105
1835,126996.70572392712
1836,115588.4400923613
1837,78582.56293479959
1838,81691.73607172887
1839,99586.56036318955
1840,134043.20784758963
1841,97000.60021250346
1842,69413.24932924169
1843,124190.74513622746
1844,132749.87687722617
1845,111474.7562607911
1846,141981.87414586195
1847,147967.65097037074
1848,808.7360593141057
1849,112763.77838420635
1850,94496.79626901168
1851,138400.32273734687
1852,108871.61712384014
1853,130844.21161910542
1854,177301.87748650322
1855,164685.9196899759
1856,229657.03348580585
1857,118226.53130027
1858,120377.21499497676
1859,96705.00982998358
1860,147896.59981903946
1861,97661.37843747856
1862,275648.9200744082
1863,276640.1028904354
1864,276654.7565872837
1865,332417.2993409673
1866,322976.11742567155
1867,235435.0235119101
1868,299336.2775423394
1869,217333.15189517476
1870,243448.45445530582
1871,249269.1564233466
1872,175922.11177670024
1873,241948.47524035955
1874,132137.55889651552
1875,195101.43183875945
1876,196409.3478668176
1877,214660.32364059775
1878,217340.47691619722
1879,105264.05623589386
1880,124495.52678403934
1881,249254.91668341635
1882,259996.37771462137
1883,202189.80806670268
1884,205254.40963766538
1885,249290.73365022382
1886,280483.8139288437
1887,224533.44998551765
1888,282265.690916074
1889,165157.10350890597
1890,88635.99969158345
1891,130631.37777507259
1892,59453.00463664322
1893,122551.8128823787
1894,84789.27388794674
1895,123785.1731676422
1896,87812.49864948378
1897,83485.41014572489
1898,118011.3941201591
1899,119250.7805886378
1900,143942.2242940769
1901,130802.76008433825
1902,114791.11998840026
1903,170713.21385492804
1904,115372.6020012626
1905,192010.24292547116
1906,130670.04221976758
1907,189312.57699034433
1908,105643.93190085958
1909,150113.50352550298
1910,125604.6983049654
1911,205216.67107468075
1912,295830.09051687364
1913,147362.143497976
1914,15603.55065430468
1915,287030.93944165274
1916,-63848.35360196291
1917,249191.55073961779
1918,127867.88532913639
1919,199545.6207931731
1920,164159.13121269224
1921,360590.89203471714
1922,300903.6882383318
1923,226312.1301533552
1924,236374.81971551105
1925,218233.71121850656
1926,352331.0840871525
1927,117513.5276020437
1928,155249.7954180776
1929,102380.70414584386
1930,114285.32173968852
1931,147209.22859897278
1932,124459.67472054041
1933,162962.26961367228
1934,166220.3248567467
1935,174663.17496784823
1936,178324.18831299432
1937,183813.40554803447
1938,170515.2977224798
1939,235406.37793219136
1940,196255.6130317715
1941,174748.64585656044
1942,198608.58993982128
1943,208797.27075383347
1944,308428.6240879453
1945,344546.0065740582
1946,90144.82741897274
1947,264675.3618813609
1948,170527.35576791433
1949,266948.24224770395
1950,204966.61284429394
1951,285313.5508990777
1952,241989.76899601216
1953,201076.4781891792
1954,205838.201468128
1955,108110.43738196278
1956,310638.4184831958
1957,156637.65198238823
1958,304254.6229121585
1959,121838.2235779441
1960,96488.72000652528
1961,106679.33488946641
1962,92856.2687966912
1963,111048.29375856719
1964,101612.97332333075
1965,145740.87329127803
1966,132422.1822493223
1967,285675.33020039764
1968,381389.96307284874
1969,349176.33494832367
1970,369808.1957123226
1971,418359.5838031259
1972,350698.9209615998
1973,280177.25770618534
1974,311058.00032768096
1975,346669.06192322914
1976,285567.34089091513
1977,347040.8943650073
1978,318753.3702580503
1979,317017.5803772877
1980,207333.33522395673
1981,335451.0684703612
1982,227957.13667498366
1983,215931.96446679416
1984,194149.87887684582
1985,238651.42138361488
1986,241214.212188971
1987,197075.80695311143
1988,181692.0798885899
1989,205692.65434641554
1990,228508.04849124886
1991,235868.3907114789
1992,242639.15976906288
1993,181611.52920321142
1994,218814.60891682236
1995,183237.03542232327
1996,289548.2625703125
1997,308069.2279882266
1998,305899.2450483183
1999,259881.2364084113
2000,312915.1396213763
2001,268301.54134191014
2002,237615.98263703822
2003,272639.9210594287
2004,294680.9830775466
2005,244087.418306079
2006,211514.941274754
2007,261322.8003408583
2008,220016.06233306509
2009,197842.3585705175
2010,215553.34800538956
2011,122403.41040515713
2012,173651.70182137284
2013,175719.77064455487
2014,190256.85131455678
2015,213309.31736536953
2016,189563.0326516782
2017,197308.90163196856
2018,74770.85907205893
2019,114863.36184455501
2020,48756.3809013695
2021,76537.25344987307
2022,171778.59079673933
2023,131519.5027004336
2024,283222.8243587401
2025,349803.4150315474
2026,177804.43120539212
2027,152674.17587385233
2028,163149.18142522452
2029,163664.84894968919
2030,274400.23114606156
2031,252603.5867288343
2032,244302.7487630737
2033,264605.66063097166
2034,171289.83478090307
2035,217040.4039183543
2036,216418.91075663525
2037,226659.24559718277
2038,301132.72840223275
2039,218168.96386630042
2040,360164.208708873
2041,273366.4226070766
2042,216025.81042568828
2043,167604.22197830048
2044,167254.1777660898
2045,199002.35447756853
2046,94670.00365125737
2047,116673.15854266565
2048,126481.64439169434
2049,105597.35246054712
2050,166244.5047290204
2051,93833.48581054807
2052,118213.5966241979
2053,133093.97066263366
2054,48195.17695997679
2055,170998.90593624697
2056,137709.94930622168
2057,81793.1999700095
2058,224333.06923303264
2059,120565.12912885007
2060,186597.16748326388
2061,182370.82289720257
2062,96112.34962777002
2063,95494.27043420891
2064,122687.51512051583
2065,110751.20225478034
2066,169366.8452972197
2067,81863.63376084366
2068,104346.22825600696
2069,71710.82842349587
2070,90273.22073671944
2071,58338.01418884215
2072,123872.46944660158
2073,124698.31147934566
2074,176485.93914044648
2075,137413.07221345743
2076,119530.2366194881
2077,122402.99043784477
2078,81178.83403507061
2079,108709.92636630381
2080,107562.32053927891
2081,86266.41586069111
2082,86985.64475353714
2083,125693.45930251712
2084,74929.87518382724
2085,79887.57056427794
2086,118315.7281205079
2087,93328.9482428364
2088,81498.74263705965
2089,55160.77725295373
2090,110872.86663363641
2091,34887.59270607843
2092,109889.30777306762
2093,134118.34864337253
2094,102924.15771512827
2095,112630.79045758
2096,75583.80693115364
2097,81741.76840684284
2098,123698.89193106443
2099,11847.864899344044
2100,9306.751567415893
2101,92303.38103953819
2102,113619.9220858491
2103,52557.79688696563
2104,109857.69643714605
2105,122509.41054566088
2106,18947.200921055395
2107,188651.7825434755
2108,119532.72081368859
2109,77020.78455935721
2110,109475.44001545571
2111,103725.93154448853
2112,107264.48242558679
2113,95935.01888384484
2114,97361.43303363747
2115,139849.77824814757
2116,91769.63297318155
2117,125028.55932920473
2118,85990.40567417513
2119,99292.82052175864
2120,115123.13283692091
2121,86054.77638702048
2122,62380.21094893175
2123,81646.49271249725
2124,167045.291430349
2125,113544.1607010332
2126,117384.59105356364
2127,140384.58055444178
2128,127777.64766400843
2129,39386.011185869575
2130,117764.01913113939
2131,122998.00964905578
2132,96913.57647455623
2133,103300.02953940304
2134,107357.27305746218
2135,98529.25999856554
2136,-7004.596950892592
2137,91456.70879032183
2138,144155.82693778537
2139,155785.94521744992
2140,123305.06793128094
2141,162090.01656734478
2142,108518.26901168865
2143,141523.8958292068
2144,65804.74307719036
2145,122044.18034077482
2146,146714.09794373298
2147,142657.53822721657
2148,130344.27162382635
2149,146239.16355469846
2150,215199.1729196969
2151,99901.35229741666
2152,166827.33658904745
2153,190481.62893827236
2154,81257.83934080251
2155,147037.38255418907
2156,267155.11175993783
2157,242826.37497405848
2158,232039.10586368316
2159,218764.70595215657
2160,183779.54683091398
2161,259631.55172975967
2162,396294.25818664464
2163,336393.7668138284
2164,259984.2793953691
2165,199878.57991094957
2166,142980.41397992335
2167,214210.91373142018
2168,194956.9156060738
2169,200524.80215912405
2170,216731.08446857287
2171,143006.44338539708
2172,139515.57156785973
2173,169056.7327085419
2174,237356.419161662
2175,292312.1811557608
2176,297762.8477365363
2177,239656.80730530433
2178,226029.43395740283
2179,151196.35120729893
2180,216684.0104651826
2181,194744.33925154805
2182,230196.59068100294
2183,189036.73410325218
2184,115441.59932512767
2185,125327.15666087973
2186,144299.9952931367
2187,170791.0657514725
2188,157983.06539755664
2189,295281.64501567255
2190,43451.20703873597
2191,56150.40849138028
2192,54956.119863427244
2193,93882.39893926308
2194,78624.96404048451
2195,100513.35867631505
2196,88744.01427907031
2197,82061.68898997409
2198,150989.32578314445
2199,157661.9525281845
2200,124427.95224481798
2201,109755.01510244538
2202,196351.3065368256
2203,104806.97853333503
2204,136329.80553551577
2205,82065.9849363123
2206,129446.14800733095
2207,200271.5219741261
2208,229550.38013519743
2209,172291.77414242364
2210,117192.47952113254
2211,95521.69726302056
2212,112628.80150257866
2213,72902.50455485727
2214,132698.80270215566
2215,70579.45922432002
2216,135695.0805398987
2217,17281.05346716428
2218,86491.07206715131
2219,102618.59744238877
2220,30102.441080546007
2221,287702.18249263475
2222,267963.55599956936
2223,291810.805844337
2224,220089.47590459348
2225,108195.28042980935
2226,175053.10226998408
2227,225611.1080556831
2228,272539.25036403
2229,245569.5747151228
2230,130457.64199567889
2231,220303.29023234267
2232,178802.6320497617
2233,191090.67064415105
2234,252817.13303970732
2235,221155.32629035483
2236,257979.05459734704
2237,316481.1726709269
2238,208313.29300466808
2239,67914.17941216147
2240,166686.86280671135
2241,156933.6481017198
2242,100908.48250217573
2243,108717.79015069455
2244,92321.37523941835
2245,86002.09311302612
2246,110560.4015522115
2247,108060.46522778715
2248,86377.02045887033
2249,92203.26386027923
2250,105207.0253271861
2251,54250.92746705911
2252,189718.19158888748
2253,151496.5344750206
2254,181155.7345314226
2255,201193.5557609743
2256,183644.71106560994
2257,196320.4685673858
2258,173335.13697200688
2259,181504.74836969515
2260,120764.44436650467
2261,189992.73840037338
2262,206886.46740352153
2263,339682.7545625465
2264,428944.25314204604
2265,146520.2307493186
2266,275677.8002222597
2267,355000.66078836215
2268,339687.6541533279
2269,160687.79395326902
2270,207230.63501868467
2271,230855.63138420368
2272,213500.72231842973
2273,178258.9258306108
2274,187181.14127630088
2275,166209.5201059638
2276,213402.8522641426
2277,184256.69387529418
2278,139735.58301012707
2279,94654.28535233019
2280,87174.67848586477
2281,171328.84706681734
2282,184909.85314324498
2283,113951.72064831364
2284,104286.10865973518
2285,139158.95065328176
2286,104434.98982711998
2287,335289.2307535028
2288,277644.858452247
2289,324381.64242957043
2290,386524.42607588484
2291,317521.35522324196
2292,376377.6225771692
2293,403201.81371945515
2294,358255.2415589958
2295,428109.3333856738
2296,261266.57713049045
2297,310173.88155586575
2298,324509.0715922266
2299,352970.0244858011
2300,314135.48815508955
2301,305074.1184113163
2302,254702.3250678929
2303,249025.8135001487
2304,245112.90794561058
2305,211071.20735604852
2306,207023.4877274735
2307,217264.53698710143
2308,249082.04553098162
2309,288686.15025113174
2310,217754.79604981095
2311,227337.79388504964
2312,187958.9758579256
2313,161642.799964841
2314,176787.60287109553
2315,187499.42016677395
2316,207382.9242197296
2317,191058.10239759018
2318,190348.83152101655
2319,196730.98696926958
2320,193882.1096053687
2321,256109.631648564
2322,206536.52867574617
2323,188757.37208482437
2324,196874.7513101434
2325,220033.89103705715
2326,195316.8295702194
2327,211941.08234533505
2328,225346.70450683148
2329,187461.26808218448
2330,185090.16388849355
2331,323975.35516446433
2332,351935.8247706308
2333,297815.7162434526
2334,252605.3565602398
2335,272606.976347585
2336,303315.2600756653
2337,193975.39525523758
2338,267218.5084725751
2339,241465.09805708635
2340,384703.41366143036
2341,228529.90022847685
2342,244182.39475268894
2343,233625.6543079631
2344,230542.33545182482
2345,235452.35773610394
2346,204565.2599365355
2347,189939.71218506596
2348,238564.45216962835
2349,183151.73746992066
2350,310874.92358069494
2351,249175.47198906448
2352,264191.57740677334
2353,263457.9991816981
2354,121464.92498825234
2355,134098.71691394015
2356,132704.41133549227
2357,204099.86384446756
2358,194175.4122423157
2359,112488.75908297207
2360,100278.99307676707
2361,128873.88932854286
2362,280452.076214629
2363,136996.56453008438
2364,176292.8312789721
2365,228830.3805535608
2366,196847.90839196998
2367,223876.38188236323
2368,207472.5531388449
2369,224988.8332309837
2370,164290.51629127073
2371,155220.25296955043
2372,180977.1768851746
2373,274009.1703826382
2374,314402.38154244586
2375,235659.6394139023
2376,320199.1183790155
2377,326404.177575208
2378,138931.11965885386
2379,225126.71914189402
2380,137921.56814980926
2381,164961.7025251242
2382,225567.20887770876
2383,216644.42444188637
2384,254222.4051311838
2385,171549.57096408424
2386,121741.11156223412
2387,114993.76159854233
2388,95186.6008340749
2389,110961.988883588
2390,161852.55984480795
2391,129570.00194034493
2392,84438.74663215457
2393,186781.80660892045
2394,128006.0804744102
2395,208842.09411652572
2396,145512.48412284697
2397,228278.52042814926
2398,116175.44619115535
2399,29197.421038123313
2400,42049.42718263343
2401,62604.080937110586
2402,129333.80335452803
2403,115767.91428048327
2404,137828.9693890314
2405,176466.625859387
2406,134940.52116772905
2407,127818.33610626473
2408,143151.9638943097
2409,114308.61618666863
2410,170724.32034806884
2411,86510.10040653218
2412,146567.25112192053
2413,104586.56219171197
2414,132264.00606635306
2415,115173.86194877606
2416,115753.12821925315
2417,122031.90347255184
2418,116884.53768357704
2419,106156.24709633645
2420,81422.75134127331
2421,377619.31170179835
2422,76096.008217372
2423,97367.24212095095
2424,116012.1722432531
2425,213996.239565023
2426,120175.37507600081
2427,104815.40654115542
2428,186635.44212276116
2429,88599.05261742929
2430,121805.12198891584
2431,66360.51937782299
2432,120455.69262848259
2433,126407.36949850479
2434,120742.52411140688
2435,129677.05485533667
2436,80938.93390919245
2437,78728.10255999048
2438,106777.66409731773
2439,86718.28037788835
2440,100986.10809958912
2441,107708.43457170506
2442,74578.88436838519
2443,116121.859729524
2444,106594.3051879732
2445,82914.90693196468
2446,91311.5788310531
2447,196395.10823123227
2448,120340.76860334328
2449,82971.28629922867
2450,142287.0344647481
2451,108374.95058999187
2452,192518.12224514806
2453,82536.06053017895
2454,93402.56521311635
2455,128683.16619014018
2456,84193.95707661472
2457,129474.90792238526
2458,86253.53249276849
2459,70321.61208370957
2460,120475.03873171564
2461,92480.28834009706
2462,110836.01358561544
2463,108263.07218247885
2464,161791.824935443
2465,118830.0248117384
2466,96477.93998043565
2467,153966.83283239533
2468,53765.67437297967
2469,56368.61485947785
2470,186543.6665190314
2471,201938.58594529144
2472,142121.022215195
2473,100349.0460989431
2474,-9387.849903999595
2475,232210.91139701125
2476,83841.098553675
2477,90697.59989246447
2478,154883.04250376974
2479,80007.92657614523
2480,145109.16756274854
2481,123830.15963142179
2482,111119.69648149074
2483,87233.71293051494
2484,119620.44367972319
2485,109815.59518720326
2486,122450.72648232523
2487,184752.62177675636
2488,155175.03667384316
2489,137926.25610357267
2490,166191.52960545546
2491,99766.56155537255
2492,193727.58264108142
2493,131515.72695314395
2494,124649.03660894535
2495,50335.217852759175
2496,236610.89850945515
2497,136269.8582411646
2498,68007.16185887065
2499,64359.11564858677
2500,117783.74199155695
2501,119111.1137072267
2502,128866.90131159383
2503,82007.24189908244
2504,481566.7987367166
2505,238383.99401295
2506,269423.7043597824
2507,286658.86803072994
2508,273048.87115699844
2509,230161.56405740068
2510,226753.38919862127
2511,181874.3713579774
2512,204394.6729493395
2513,243044.78882793756
2514,277046.74138840055
2515,121566.55813805386
2516,170390.10449191858
2517,117231.71018121438
2518,135359.7009430169
2519,221877.8633290229
2520,230328.81928854226
2521,191233.51772785746
2522,228818.0887298556
2523,106568.83522763685
2524,139697.34652379854
2525,139421.87605800945
2526,120994.981393961
2527,102361.06032835576
2528,112164.47007758007
2529,119866.77294249763
2530,102904.96437396435
2531,238884.49959322088
2532,225497.44943835237
2533,209889.42151428293
2534,241085.644255701
2535,285374.71736958344
2536,245972.25974383624
2537,246580.94020610116
2538,186953.17471090984
2539,198115.64002916217
2540,174084.4708927623
2541,191405.58612125553
2542,154020.64671507548
2543,130862.73395443195
2544,104749.667674575
2545,117448.71299677552
2546,128321.03190996591
2547,147965.3073110287
2548,136560.75467344886
2549,144248.80537538463
2550,694279.8062381451
2551,144776.68185167084
2552,129180.40777904913
2553,63860.73483277857
2554,54305.52365505905
2555,94990.15933309752
2556,59892.674071697984
2557,78644.06540679187
2558,145486.97584078764
2559,86275.5208495853
2560,122933.8551074285
2561,128310.54935227684
2562,128731.68396268436
2563,112093.07402661955
2564,171248.10427151155
2565,123565.66604674398
2566,109970.15274569462
2567,77800.82148767868
2568,180338.52138256095
2569,205202.64856635476
2570,115485.33903943491
2571,156385.9161878426
2572,172163.65877099358
2573,217564.40021368512
2574,243738.6473733317
2575,121261.77253423934
2576,91401.58725135727
2577,124605.68275940255
2578,45035.53634827887
2579,-32527.843922359403
2580,64172.66301447339
2581,106234.43580855918
2582,97484.42596535105
2583,285246.3348104714
2584,205025.24585988699
2585,188607.41708686412
2586,226198.2203505435
2587,199392.4732341161
2588,146230.0100921539
2589,160447.16909659607
2590,220912.61391627975
2591,253737.74830964766
2592,212882.1176428874
2593,271177.8371753746
2594,179372.3784266843
2595,213913.8373194544
2596,327439.378459055
2597,184067.1587627856
2598,268626.174261685
2599,299645.99403721397
2600,550940.3938124012
2601,162497.55495841964
2602,35874.540575991385
2603,68995.28582303016
2604,54434.10615296126
2605,27778.663715521805
2606,163650.22038080473
2607,233027.02389638708
2608,186238.06588772708
2609,160141.93543043244
2610,90991.44647332281
2611,143967.55628289026
2612,145794.2516133443
2613,119863.35933710495
2614,90048.69146770891
2615,167367.437142862
2616,161367.60666577076
2617,188541.61268042377
2618,251243.22669186117
2619,222805.4147735054
2620,176775.36901963712
2621,173617.6466009554
2622,184844.9805349675
2623,247710.35494396393
2624,312971.0135323482
2625,269157.3206511361
2626,176214.76106651174
2627,171799.85792404064
2628,404406.24179121316
2629,428328.72075262386
2630,332029.34265015693
2631,416153.07758152066
2632,377261.11233511195
2633,289689.2875063354
2634,360300.7529884239
2635,177901.9158503171
2636,179388.453116172
2637,215428.97332078335
2638,255820.81802395615
2639,203170.3335781996
2640,149116.61910482217
2641,74310.13044122886
2642,190328.82242652075
2643,112567.16423334228
2644,128070.2013823886
2645,102159.88069588505
2646,96709.30760122184
2647,104139.23940764973
2648,146116.1815871999
2649,140050.48397305678
2650,137182.77101289318
2651,136003.12703252234
2652,367940.783484695
2653,259136.69598091184
2654,249777.75292782392
2655,370770.9437900332
2656,323321.28620682075
2657,330043.7129775032
2658,302414.77913934225
2659,291046.94850906497
2660,332325.6787141382
2661,328129.91128765745
2662,342020.7170528502
2663,285917.04497189866
2664,278814.2971852431
2665,327058.38690711744
2666,289796.9434884412
2667,167590.52625726326
2668,177378.5439169025
2669,183265.15635375003
2670,291865.78149890783
2671,196295.97613712237
2672,212879.51429598941
2673,214565.30558340717
2674,223407.10691772285
2675,178140.71187934466
2676,206112.51701747812
2677,199374.32315856288
2678,270496.1814583796
2679,282507.9238348857
2680,283827.9240897407
2681,379030.32742266497
2682,327245.1925779036
2683,459337.3966752349
2684,300334.38687517727
2685,331462.7025426328
2686,243820.77550967247
2687,285342.1045909377
2688,226416.35167496512
2689,203154.4932426049
2690,378219.844823421
2691,182593.3671776352
2692,120826.0368505742
2693,211720.47556191334
2694,113402.55136499088
2695,208283.3729929924
2696,197523.45100141387
2697,179506.52174032922
2698,215512.26633826247
2699,177441.47447041678
2700,151385.48605241766
2701,131806.72885079496
2702,74080.39986173715
2703,121022.13554451778
2704,125387.88749090116
2705,80916.39873935957
2706,71586.32305420423
2707,90647.84781183256
2708,99048.83198125474
2709,81900.51075784815
2710,106325.4127047318
2711,448514.78608740517
2712,355757.95411297074
2713,171289.9712020252
2714,146186.4392420617
2715,171479.8890825843
2716,148000.47576678684
2717,183148.16815160867
2718,213828.822629845
2719,117669.47651403933
2720,186944.52021402842
2721,117384.941749044
2722,177723.5637851602
2723,190160.00099214166
2724,108705.83475153777
2725,108681.80656596948
2726,130257.98685645428
2727,140734.83590605715
2728,187602.70966293337
2729,124875.93451019563
2730,128692.73631856428
2731,113180.38353965082
2732,97288.45646348502
2733,149342.7387911817
2734,149485.99256804702
